Dates,Close
17/03/2008,28.3
18/03/2008,29.42
19/03/2008,28.62
20/03/2008,29.18
24/03/2008,29.17
25/03/2008,29.14
26/03/2008,28.56
27/03/2008,28.05
28/03/2008,27.91
31/03/2008,28.38
01/04/2008,29.5
02/04/2008,29.16
03/04/2008,29
04/04/2008,29.16
07/04/2008,29.16
08/04/2008,28.75
09/04/2008,28.89
10/04/2008,29.11
11/04/2008,28.28
14/04/2008,28.06
15/04/2008,28.25
16/04/2008,28.95
17/04/2008,29.22
18/04/2008,30
21/04/2008,30.42
22/04/2008,30.25
23/04/2008,31.45
24/04/2008,31.8
25/04/2008,29.83
28/04/2008,28.99
29/04/2008,28.64
30/04/2008,28.52
01/05/2008,29.4
02/05/2008,29.24
05/05/2008,29.08
06/05/2008,29.7
07/05/2008,29.21
08/05/2008,29.27
09/05/2008,29.39
12/05/2008,29.99
13/05/2008,29.78
14/05/2008,29.93
15/05/2008,30.45
16/05/2008,29.99
19/05/2008,29.46
20/05/2008,28.76
21/05/2008,28.25
22/05/2008,28.47
23/05/2008,28.05
27/05/2008,28.44
28/05/2008,28.18
29/05/2008,28.31
30/05/2008,28.32
02/06/2008,27.8
03/06/2008,27.31
04/06/2008,27.54
05/06/2008,28.3
06/06/2008,27.49
09/06/2008,27.71
10/06/2008,27.89
11/06/2008,27.12
12/06/2008,28.24
13/06/2008,29.07
16/06/2008,28.93
17/06/2008,28.8
18/06/2008,28.46
19/06/2008,28.93
20/06/2008,28.23
23/06/2008,27.97
24/06/2008,27.73
25/06/2008,28.35
26/06/2008,27.75
27/06/2008,27.63
30/06/2008,27.51
01/07/2008,26.87
02/07/2008,25.88
03/07/2008,25.98
07/07/2008,26.03
08/07/2008,25.85
09/07/2008,25.23
10/07/2008,25.45
11/07/2008,25.25
14/07/2008,25.15
15/07/2008,26.15
16/07/2008,27.26
17/07/2008,27.52
18/07/2008,25.86
21/07/2008,25.64
22/07/2008,25.8
23/07/2008,26.43
24/07/2008,25.44
25/07/2008,26.16
28/07/2008,25.5
29/07/2008,26.11
30/07/2008,26.23
31/07/2008,25.72
01/08/2008,25.44
04/08/2008,25.28
05/08/2008,26.21
06/08/2008,27.02
07/08/2008,27.39
08/08/2008,28.13
11/08/2008,27.9
12/08/2008,28.12
13/08/2008,27.91
14/08/2008,27.91
15/08/2008,27.81
18/08/2008,27.69
19/08/2008,27.32
20/08/2008,27.29
21/08/2008,27.18
22/08/2008,27.84
25/08/2008,27.66
26/08/2008,27.27
27/08/2008,27.56
28/08/2008,27.94
29/08/2008,27.29
